subject_id,mean,std,2.5q,25q,50q,75q,97.5q,mc err,Gelman-Rubin
t_subj(0-Back.Affective).12245,0.2757681638716227,0.02379233320806796,0.2230398316273446,0.26079884046293345,0.2780683706308024,0.29332325084093847,0.314856524780335,0.0006052124123037523,1.0002738086326426
t_subj(0-Back.Affective).12253,0.3098839382390428,0.026651632284064006,0.25131993707983635,0.293589333175694,0.31260878383415835,0.3288241698299685,0.35365580688671,0.0006097418827716875,1.000354484377635
t_subj(0-Back.Affective).12260,0.29406421087503515,0.04041050248643157,0.20409892883922046,0.2744955715964969,0.30528499454363783,0.3237021842765313,0.3485502223802309,0.0015413435585039576,1.0000343142721826
t_subj(0-Back.Affective).12261,0.3032446508078313,0.025060050309548363,0.24691801464101465,0.2880063005669855,0.30575807129462146,0.3215692550763517,0.3447732810532578,0.0006055072781996017,1.0008612892840785
t_subj(0-Back.Affective).12269,0.3922321423601727,0.03826431188915143,0.30260991389187275,0.36903980279226795,0.39629480721689747,0.4192863625896746,0.45559827763814253,0.0008761664748973483,1.0000626933984609
t_subj(0-Back.Affective).12276,0.3967911691338945,0.039944869360228924,0.3244488028387719,0.37150222138928646,0.39277454741427387,0.41560930924865574,0.4828651233385237,0.0009963361657921374,1.00059398932725
t_subj(0-Back.Affective).12277,0.35289765540975754,0.030611569132841507,0.2855240594976535,0.3338289294709599,0.35561422724910474,0.37516171472027376,0.4037136979059621,0.00078157322297074,1.0004686761208141
t_subj(0-Back.Affective).12285,0.36579155985433515,0.039507308479058124,0.29392333478457333,0.33161872377761575,0.3716028110207066,0.4005419589711482,0.42595838169310923,0.001513538247189747,1.0011967294608897
t_subj(0-Back.Affective).12292,0.3162391533674746,0.026743310461810534,0.257352809368963,0.2998036197449884,0.3187731969155094,0.3354581152205406,0.36093226478919316,0.0006678413247294278,1.0003574330725153
t_subj(0-Back.Affective).12293,0.2513025929271535,0.023522664049892415,0.19964665723597003,0.23782125143515595,0.2533358862638283,0.26645337563526,0.2885196057760639,0.00044407417637456245,1.000042368698769
t_subj(0-Back.Affective).12301,0.413242408663848,0.03783312401398156,0.32837190569914415,0.39046554162787267,0.4173512648244216,0.44049705148473195,0.4748957657883805,0.0009210220192392862,1.0005320829996673
t_subj(0-Back.Affective).12308,0.3278444356959916,0.02685038220416153,0.26750916405787317,0.31209679213589486,0.3309190019199921,0.3476158640327848,0.37098452228079015,0.0007055004452032434,0.9999742080705935
t_subj(0-Back.Affective).12309,0.2314499718267338,0.027031029854702265,0.17252284868205447,0.21450581948326042,0.23365322284541407,0.2505539809793759,0.27829486339634807,0.0006507193729114482,1.000495606593108
t_subj(0-Back.Affective).12317,0.43446682597446873,0.02928860321553091,0.36711036816603115,0.4169040873479638,0.4379043046537099,0.45550510793691573,0.4825619870875023,0.0008137648351960672,1.000175760436657
t_subj(0-Back.Affective).12329,0.31112700278162053,0.06469065153875579,0.1628662137207711,0.2838232773830271,0.32868237038117204,0.35807875250595933,0.3961028312295245,0.0017841799344480655,1.0011378166749176
t_subj(0-Back.Affective).12332,0.2985488026420274,0.019584896678597155,0.252107404774482,0.2871174320566814,0.3006358381760446,0.31235761849805865,0.3299555752100012,0.0004203406502767537,1.0004965656103377
t_subj(0-Back.Affective).12334,0.2932169902388057,0.023623689753811107,0.24100792460347317,0.2790151017210006,0.2955651042178503,0.3102614608667972,0.33223435763929193,0.0005783376024816137,1.0002961480136776
t_subj(0-Back.Affective).12336,0.17697068191800872,0.02739681479914794,0.12887655934336983,0.15862625991694929,0.17303224141319104,0.19102226538328293,0.23521132444511064,0.0006043863891235042,1.0011081519506602
t_subj(0-Back.Affective).12339,0.29189819307604215,0.031088648654496516,0.22413695907112577,0.2722170115614612,0.2941431698716142,0.3139815766667771,0.34562287663562247,0.0006352910362526401,1.0001533277797032
t_subj(0-Back.Affective).12340,0.2449249910252236,0.027366150208686,0.18460802568919646,0.22794948857856526,0.24760043352902286,0.2645362245075575,0.29129065458575665,0.0005554731830465689,1.0001469725475551
t_subj(0-Back.Affective).12341,0.3456305123400474,0.02931975912814754,0.2807376364175925,0.32771905491317177,0.3487233774147322,0.3666263887663561,0.39403517841209024,0.0006789358929954103,1.0005206068446897
t_subj(0-Back.Affective).12342,0.13937717887531345,0.018813722583949314,0.09904595260576927,0.12735577316003696,0.14087712569539138,0.15264868757102767,0.17209220600134195,0.00031724468459702236,1.0001375197378752
t_subj(0-Back.Affective).12349,0.3248398995340475,0.030623923179023498,0.2543966315427101,0.3065703848659711,0.3287265836191298,0.34697092940921537,0.3742013678190622,0.0006200684923974014,1.000403201006001
t_subj(0-Back.Affective).12362,0.29503069501756324,0.03428643710003974,0.21837058708730867,0.27460113512200485,0.29915338760452775,0.3191669490651256,0.35202157597140515,0.0006095065149674761,1.0002657093047882
